ID,歌名,創作人,分類,發佈時間,情緒詞彙數,斷詞數,樂,好,怒,哀,懼,惡,驚,正面情緒值,負面情緒值,正負面情緒值,詞均樂,詞均好,詞均怒,詞均哀,詞均懼,詞均惡,詞均驚,詞均正面情緒值,詞均負面情緒值,詞均正負面情緒值
StreetVoice0158,穩定生活多美好 三年五年高普考,老王樂隊,Folk,2017-08-20,17,120,0,37.0,0,0,0,34.25,0,37.0,34.25,2.75,0.0,0.30833333333333335,0.0,0.0,0.0,0.28541666666666665,0.0,0.30833333333333335,0.28541666666666665,0.022916666666666665
StreetVoice0159,分享寂寞,廖文強,Pop,2015-04-21,47,134,5.0,32.6,0,15.0,0.0,40.39,0,37.6,55.39,-17.79,0.03731343283582089,0.24328358208955225,0.0,0.11194029850746269,0.0,0.3014179104477612,0.0,0.28059701492537314,0.4133582089552239,-0.13276119402985073
StreetVoice0160,去你的撩妹即正义,阿肆,Singer / Songwriter,2017-03-27,44,151,-9.0,56.5,5.0,37.0,12.0,85.0,0,47.5,139.0,-91.5,-0.059602649006622516,0.3741721854304636,0.033112582781456956,0.24503311258278146,0.07947019867549669,0.5629139072847682,0.0,0.31456953642384106,0.9205298013245033,-0.6059602649006622
StreetVoice0162,食人夢 The City is Eating Me Alive,Vast&Hazy,Pop,2017-01-03,28,132,5.1,14.0,0,24.0,9.0,28.475,0,19.1,61.475,-42.375,0.038636363636363635,0.10606060606060606,0.0,0.18181818181818182,0.06818181818181818,0.21571969696969698,0.0,0.1446969696969697,0.465719696969697,-0.3210227272727273
StreetVoice0163,該說再見了朋友們,那我懂你意思了,Folk,2012-02-21,36,192,0,24.75,0,20.1875,8.0,0.96,0,24.75,29.1475,-4.397500000000001,0.0,0.12890625,0.0,0.10514322916666667,0.041666666666666664,0.005,0.0,0.12890625,0.15180989583333335,-0.022903645833333337
StreetVoice0164,浴室（demo）, Deca joins,Blues,2017-05-09,18,84,5.0,7.25,0,18.0,0,0.0,0,12.25,18.0,-5.75,0.05952380952380952,0.08630952380952381,0.0,0.21428571428571427,0.0,0.0,0.0,0.14583333333333334,0.21428571428571427,-0.06845238095238096
StreetVoice0165,七月十日 Jul. 10th,南瓜妮歌迷俱樂部,Rock,2018-04-09,56,215,-25.0,9.331199999999999,0,41.4,0,5.0,0,-15.668800000000001,46.4,-62.068799999999996,-0.11627906976744186,0.04340093023255814,0.0,0.1925581395348837,0.0,0.023255813953488372,0.0,-0.07287813953488373,0.2158139534883721,-0.28869209302325577
StreetVoice0166,夏季悲歌---Summer Tragedy,四枝筆 Four Pens,Alternative,2016-09-30,7,56,0,0,0,5.0,0,8.25,0,0,13.25,-13.25,0.0,0.0,0.0,0.08928571428571429,0.0,0.14732142857142858,0.0,0.0,0.23660714285714285,-0.23660714285714285
StreetVoice0167,五十,草東沒有派對,Alternative,2013-08-24,5,13,0,8.75,0,0,0,11.0,0,8.75,11.0,-2.25,0.0,0.6730769230769231,0.0,0.0,0.0,0.8461538461538461,0.0,0.6730769230769231,0.8461538461538461,-0.17307692307692307
StreetVoice0168,台北下的雨（Single Version）,鄭興,Pop,2017-01-21,11,161,0,12.75,0,5.0,0,0,0,12.75,5.0,7.75,0.0,0.07919254658385093,0.0,0.031055900621118012,0.0,0.0,0.0,0.07919254658385093,0.031055900621118012,0.04813664596273292
StreetVoice0169,言不由衷(Cover),貝克小姐Miss Bac.,Pop,2018-01-23,42,193,33.0,64.75,0,5.0,0,21.0,0,97.75,26.0,71.75,0.17098445595854922,0.33549222797927464,0.0,0.025906735751295335,0.0,0.10880829015544041,0.0,0.5064766839378239,0.13471502590673576,0.37176165803108807
StreetVoice0170,天亮之前 (街聲版),原子邦妮 Astro Bunny,Electronic,2015-08-19,10,74,15.0,0,0,17.5,0,-2.0,0,15.0,15.5,-0.5,0.20270270270270271,0.0,0.0,0.23648648648648649,0.0,-0.02702702702702703,0.0,0.20270270270270271,0.20945945945945946,-0.006756756756756757
